2020-11-23T09:40:52.269968,2.9358,392.9688
2020-11-23T09:40:52.806034,3.1716,372.2652
2020-11-23T09:40:53.342116,3.1290,376.5690
2020-11-23T09:40:53.878071,2.8188,384.9660
2020-11-23T09:40:54.414068,2.8194,386.4888
2020-11-23T09:40:54.950165,2.7096,385.3386
2020-11-23T09:40:55.486195,2.7132,391.8996
2020-11-23T09:40:56.022224,2.8668,394.8210
2020-11-23T09:40:56.558261,2.9232,397.7262
2020-11-23T09:40:57.094204,3.1218,401.8572
2020-11-23T09:40:57.630093,3.1254,403.2774
2020-11-23T09:40:58.165968,3.2076,404.7786
2020-11-23T09:40:58.702016,3.3180,415.6380
2020-11-23T09:40:59.238059,3.4188,414.0666
2020-11-23T09:40:59.773986,3.3654,410.3190
2020-11-23T09:41:00.310052,3.4074,410.3784
2020-11-23T09:41:00.846023,3.2088,407.4624
2020-11-23T09:41:01.381837,3.1224,410.3676
2020-11-23T09:41:01.917685,3.1248,406.1070
2020-11-23T09:41:02.453762,3.1188,397.6830
2020-11-23T09:41:02.989581,2.9832,406.8900
2020-11-23T09:41:03.525555,2.9232,412.4898
2020-11-23T09:41:04.061549,2.8098,411.7770
2020-11-23T09:41:04.597491,3.0102,413.1810
2020-11-23T09:41:05.133746,3.0150,411.7176
2020-11-23T09:41:05.669921,3.0084,404.0928
2020-11-23T09:41:06.205979,2.7120,394.1298
2020-11-23T09:41:06.742054,2.4174,398.3742
2020-11-23T09:41:07.278511,2.2188,385.1010
2020-11-23T09:41:07.814517,2.2266,376.5636
2020-11-23T09:41:08.350783,2.4072,372.2814
2020-11-23T09:41:08.887260,2.2158,373.7556
2020-11-23T09:41:09.423325,2.0232,383.5458
2020-11-23T09:41:09.959197,2.0196,395.6148
2020-11-23T09:41:10.495184,2.2182,401.1930
2020-11-23T09:41:11.031603,2.5620,411.4206
2020-11-23T09:41:11.567848,3.1182,420.1686
2020-11-23T09:41:12.104267,3.3198,418.7538
2020-11-23T09:41:12.640683,3.5148,421.6860
2020-11-23T09:41:13.176880,3.8154,414.4878
2020-11-23T09:41:13.713037,3.9048,409.5036
2020-11-23T09:41:14.249443,4.2024,403.0290
2020-11-23T09:41:14.785513,3.9618,410.3082
2020-11-23T09:41:15.322193,3.8580,407.4678
2020-11-23T09:41:15.858694,3.5160,404.7300
2020-11-23T09:41:16.394787,3.5196,400.4640
2020-11-23T09:41:16.930936,3.5196,400.4586
2020-11-23T09:41:17.467070,3.5160,397.9368
2020-11-23T09:41:18.003620,3.3714,393.5034
2020-11-23T09:41:18.539832,3.2688,397.6776
2020-11-23T09:41:19.076197,3.7182,407.4678
2020-11-23T09:41:19.612410,3.1206,393.4548
2020-11-23T09:41:20.148624,3.1242,370.9206
2020-11-23T09:41:20.684641,3.1248,379.2636
2020-11-23T09:41:21.221095,3.1236,384.2748
2020-11-23T09:41:21.757331,3.2112,387.2772
2020-11-23T09:41:22.293284,3.2136,389.1888
2020-11-23T09:41:22.829352,3.4116,393.4224
2020-11-23T09:41:23.365464,3.6108,408.8664
2020-11-23T09:41:23.901982,3.4116,411.7122
2020-11-23T09:41:24.438040,3.3192,406.0962
2020-11-23T09:41:24.974171,3.0138,401.1498
2020-11-23T09:41:25.510471,2.6112,403.3584
2020-11-23T09:41:26.046449,2.4132,400.4964
2020-11-23T09:41:26.583072,2.5176,397.6992
2020-11-23T09:41:27.119206,2.7144,392.0724
2020-11-23T09:41:27.655225,2.8164,393.4332
2020-11-23T09:41:28.191421,2.9226,391.6026
2020-11-23T09:41:28.727587,3.0162,399.0924
2020-11-23T09:41:29.263477,3.1200,393.4764
2020-11-23T09:41:29.800143,3.1164,392.0778
2020-11-23T09:41:30.336583,3.2808,393.4278
2020-11-23T09:41:30.872607,3.1176,397.7208
2020-11-23T09:41:31.409271,2.8152,394.8156
2020-11-23T09:41:31.945734,2.6052,388.8648
2020-11-23T09:41:32.482027,2.7228,387.3420
2020-11-23T09:41:33.018379,2.7744,397.7154
2020-11-23T09:41:33.554713,2.8104,393.4818
2020-11-23T09:41:34.091067,2.8128,389.1564
2020-11-23T09:41:34.627355,2.8140,394.7832
2020-11-23T09:41:35.163591,2.7054,397.7208
2020-11-23T09:41:35.699692,2.6136,394.1838
2020-11-23T09:41:36.236465,2.5158,389.7990
2020-11-23T09:41:36.772607,2.4174,391.2462
2020-11-23T09:41:37.309264,2.3616,393.4386
2020-11-23T09:41:37.845500,2.3172,390.5658
2020-11-23T09:41:38.381343,2.3142,392.0454
2020-11-23T09:41:38.917547,2.2170,392.0670
2020-11-23T09:41:39.454056,2.1096,396.1818
2020-11-23T09:41:39.990398,2.0214,401.7870
2020-11-23T09:41:40.526722,2.1666,401.8086
2020-11-23T09:41:41.063136,2.2194,404.7462
2020-11-23T09:41:41.599477,2.4162,403.3638
2020-11-23T09:41:42.135670,2.8170,393.4440
2020-11-23T09:41:42.671628,3.1212,392.0994
2020-11-23T09:41:43.208127,3.2118,395.4366
2020-11-23T09:41:43.744314,3.3168,396.1440
2020-11-23T09:41:44.280609,3.3168,392.0832
2020-11-23T09:41:44.816977,3.2160,386.5158
2020-11-23T09:41:45.353249,3.3162,383.5242
2020-11-23T09:41:45.889644,3.3252,382.2228
2020-11-23T09:41:46.426048,3.2088,382.1796
2020-11-23T09:41:46.962393,3.5178,391.6836
2020-11-23T09:41:47.498895,3.9078,408.4236
2020-11-23T09:41:48.034884,3.9054,383.5620
2020-11-23T09:41:48.571744,3.8148,392.0184
2020-11-23T09:41:49.107689,3.7224,389.1834
2020-11-23T09:41:49.644298,3.6102,384.9552
2020-11-23T09:41:50.180708,3.5172,393.4386
2020-11-23T09:41:50.717037,3.3174,380.7918
2020-11-23T09:41:51.253293,3.1248,381.4722
2020-11-23T09:41:51.789693,2.9508,386.4618
2020-11-23T09:41:52.326020,2.8656,384.9552
2020-11-23T09:41:52.862640,2.7066,386.4780
2020-11-23T09:41:53.398757,2.6136,386.5104
2020-11-23T09:41:53.935426,2.6184,386.4294
2020-11-23T09:41:54.471459,2.6178,383.5674
2020-11-23T09:41:55.008196,2.6178,386.6670
2020-11-23T09:41:55.544354,2.6118,387.9900
2020-11-23T09:41:56.080634,2.5116,385.0254
2020-11-23T09:41:56.616951,2.5128,386.4672
2020-11-23T09:41:57.153210,2.5122,383.5188
2020-11-23T09:41:57.689647,2.5140,376.5096
2020-11-23T09:41:58.225903,2.4114,377.9190
2020-11-23T09:41:58.761173,2.5194,383.3244
2020-11-23T09:41:59.297380,2.9220,383.6160
2020-11-23T09:41:59.833670,3.0138,373.8042
2020-11-23T09:42:00.370012,3.4110,383.5944
2020-11-23T09:42:00.906269,3.6120,376.5582
2020-11-23T09:42:01.442684,3.4056,377.9352
2020-11-23T09:42:01.979009,3.2106,387.8172
2020-11-23T09:42:02.515247,3.1200,394.5834
2020-11-23T09:42:03.051481,3.2880,387.8064
2020-11-23T09:42:03.587756,3.7200,389.1564
2020-11-23T09:42:04.124243,3.9030,386.4672
2020-11-23T09:42:04.660733,4.1052,384.9390
2020-11-23T09:42:05.197234,4.1082,380.7918
2020-11-23T09:42:05.733593,4.2102,383.6646
2020-11-23T09:42:06.269790,4.1106,380.6568
2020-11-23T09:42:06.806510,4.3044,387.7578
2020-11-23T09:42:07.342002,3.8892,383.5566
2020-11-23T09:42:07.878474,3.4116,362.5236
2020-11-23T09:42:08.414615,3.4134,362.4858
2020-11-23T09:42:08.951221,3.5208,365.2128
2020-11-23T09:42:09.487366,3.2118,358.5978
2020-11-23T09:42:10.023581,3.0738,363.8196
2020-11-23T09:42:10.559774,2.7156,372.2976
2020-11-23T09:42:11.096226,2.6982,386.4294
2020-11-23T09:42:11.632590,3.2112,396.2250
2020-11-23T09:42:12.168954,3.4134,389.1402
2020-11-23T09:42:12.705353,3.5190,387.8766
2020-11-23T09:42:13.241422,3.4098,383.5188
2020-11-23T09:42:13.777629,3.4632,387.5634
2020-11-23T09:42:14.314140,3.6810,382.1958
2020-11-23T09:42:14.850376,3.7140,379.2582
2020-11-23T09:42:15.386716,3.7194,382.2120
2020-11-23T09:42:15.922995,3.6072,377.9190
2020-11-23T09:42:16.459431,3.5172,372.4974
2020-11-23T09:42:16.995568,3.5106,380.8728
2020-11-23T09:42:17.532155,3.5664,376.6014
2020-11-23T09:42:18.068353,3.7278,372.2922
2020-11-23T09:42:18.604795,3.8094,372.2760
2020-11-23T09:42:19.141348,3.9084,375.1380
2020-11-23T09:42:19.677777,3.9090,373.7286
2020-11-23T09:42:20.214319,3.9102,376.5312
2020-11-23T09:42:20.750609,3.9294,377.9190
2020-11-23T09:42:21.287370,4.0614,377.9298
2020-11-23T09:42:21.823861,4.2888,379.2960
2020-11-23T09:42:22.360193,4.6086,373.8042
2020-11-23T09:42:22.896802,4.7154,376.5204
2020-11-23T09:42:23.432894,4.6074,382.2282
2020-11-23T09:42:23.969753,4.9128,374.4468
2020-11-23T09:42:24.506086,4.8204,368.1720
2020-11-23T09:42:25.042385,4.5546,376.3476
2020-11-23T09:42:25.578855,4.4058,379.2636
2020-11-23T09:42:26.115419,4.4106,370.9152
2020-11-23T09:42:26.651740,4.4076,373.7988
2020-11-23T09:42:27.188133,4.4142,376.4232
2020-11-23T09:42:27.724701,4.2132,371.6874
2020-11-23T09:42:28.261231,4.0152,376.4988
2020-11-23T09:42:28.797849,3.9330,375.1056
2020-11-23T09:42:29.334395,4.0140,365.2452
2020-11-23T09:42:29.870862,3.8160,372.2490
2020-11-23T09:42:30.407389,4.0122,365.2722
2020-11-23T09:42:30.944078,4.0074,366.6870
2020-11-23T09:42:31.480436,3.5874,382.4388
2020-11-23T09:42:32.016753,3.3240,375.7374
2020-11-23T09:42:32.552927,3.3168,375.0300
2020-11-23T09:42:33.089332,3.3168,376.5528
2020-11-23T09:42:33.625488,3.4098,370.8828
2020-11-23T09:42:34.162153,3.3222,382.2228
2020-11-23T09:42:34.698447,3.3168,383.0274
2020-11-23T09:42:35.234581,3.5184,377.9082
2020-11-23T09:42:35.771361,3.7650,383.1786
2020-11-23T09:42:36.307563,3.7602,379.2798
2020-11-23T09:42:36.843702,3.5160,372.3246
2020-11-23T09:42:37.380307,3.6192,365.2668
2020-11-23T09:42:37.916665,3.5208,366.6384
2020-11-23T09:42:38.453099,3.4140,376.4988
2020-11-23T09:42:38.989435,3.2070,378.7290
2020-11-23T09:42:39.525623,3.5574,385.6842
2020-11-23T09:42:40.061170,3.8196,380.8242
2020-11-23T09:42:40.597651,3.5184,380.7648
2020-11-23T09:42:41.133461,3.2100,377.8704
2020-11-23T09:42:41.670040,3.1194,376.5258
2020-11-23T09:42:42.206409,2.9226,374.7276
2020-11-23T09:42:42.742591,2.8428,365.2722
2020-11-23T09:42:43.278374,3.2130,379.2744
2020-11-23T09:42:43.814623,3.4704,366.6330
2020-11-23T09:42:44.351183,3.7218,360.9846
2020-11-23T09:42:44.887744,3.8172,365.2668
2020-11-23T09:42:45.424316,3.9084,359.6400
2020-11-23T09:42:45.960861,4.0170,369.4950
2020-11-23T09:42:46.497239,4.0146,363.8304
2020-11-23T09:42:47.033811,4.0122,358.2252
2020-11-23T09:42:47.570367,3.9522,359.6184
2020-11-23T09:42:48.106669,3.9036,356.8914
2020-11-23T09:42:48.643182,3.9084,370.8612
2020-11-23T09:42:49.179720,3.9102,372.2652
2020-11-23T09:42:49.716303,3.8178,370.8936
2020-11-23T09:42:50.252670,3.6090,367.8966
2020-11-23T09:42:50.788623,3.6174,369.5166
2020-11-23T09:42:51.325286,3.6666,365.2236
2020-11-23T09:42:51.861777,3.8112,362.4804
2020-11-23T09:42:52.397811,3.8136,363.8844
2020-11-23T09:42:52.934549,3.8130,359.5914
2020-11-23T09:42:53.470740,3.9126,366.2604
2020-11-23T09:42:54.007453,3.8166,363.9114
2020-11-23T09:42:54.543748,3.8172,361.0332
2020-11-23T09:42:55.080308,3.7224,372.2760
2020-11-23T09:42:55.616764,3.8238,372.2598
2020-11-23T09:42:56.153513,3.9096,366.6222
2020-11-23T09:42:56.689813,4.1052,372.2706
2020-11-23T09:42:57.226567,4.2144,363.9060
2020-11-23T09:42:57.762770,4.1484,367.5510
2020-11-23T09:42:58.299573,4.2156,369.5328
2020-11-23T09:42:58.836091,4.0170,375.1434
2020-11-23T09:42:59.372466,4.0128,379.2258
2020-11-23T09:42:59.908953,4.4154,383.5728
2020-11-23T09:43:00.445350,4.6002,383.5458
2020-11-23T09:43:00.981343,4.5036,377.2548
2020-11-23T09:43:01.517851,4.4958,379.2690
2020-11-23T09:43:02.054286,4.6098,379.2582
2020-11-23T09:43:02.590516,4.4970,379.2960
2020-11-23T09:43:03.126717,4.2114,376.4880
2020-11-23T09:43:03.663014,4.1010,372.2814
2020-11-23T09:43:04.199497,4.0122,368.1126
2020-11-23T09:43:04.735699,3.9126,363.2418
2020-11-23T09:43:05.272651,3.7896,366.8004
2020-11-23T09:43:05.808681,3.6102,365.2722
2020-11-23T09:43:06.345351,3.6084,372.3030
2020-11-23T09:43:06.881583,3.7188,362.5074
2020-11-23T09:43:07.417731,3.9108,372.2814
2020-11-23T09:43:07.954389,4.3050,373.0860
2020-11-23T09:43:08.490643,4.4046,370.5048
2020-11-23T09:43:09.027302,4.4106,372.2760
2020-11-23T09:43:09.563609,4.2192,369.5166
2020-11-23T09:43:10.099836,4.2114,368.1612
2020-11-23T09:43:10.636551,4.0134,362.4534
2020-11-23T09:43:11.172810,3.8190,362.4804
2020-11-23T09:43:11.709492,3.9036,361.0386
2020-11-23T09:43:12.245644,3.9126,349.1100
2020-11-23T09:43:12.781820,4.0656,356.4378
2020-11-23T09:43:13.318612,4.3212,359.6130
2020-11-23T09:43:13.854903,4.6104,376.5366
2020-11-23T09:43:14.391557,4.8048,372.2652
2020-11-23T09:43:14.928123,4.7142,370.8990
2020-11-23T09:43:15.464702,4.4994,360.8982
2020-11-23T09:43:16.001079,4.5012,358.9704
2020-11-23T09:43:16.537582,4.6086,358.3656
2020-11-23T09:43:17.073915,4.4124,362.5776
2020-11-23T09:43:17.610615,4.2156,362.4912
2020-11-23T09:43:18.147033,4.2156,359.6670
2020-11-23T09:43:18.683486,4.1028,366.5790
2020-11-23T09:43:19.219793,4.1052,360.0828
2020-11-23T09:43:19.755497,4.1112,361.0332
2020-11-23T09:43:20.291676,3.9606,344.3310
2020-11-23T09:43:20.828323,4.0740,352.6146
2020-11-23T09:43:21.364613,4.2144,347.0094
2020-11-23T09:43:21.900870,4.2156,351.2538
2020-11-23T09:43:22.437263,4.2150,348.3702
2020-11-23T09:43:22.973635,4.0182,351.6480
2020-11-23T09:43:23.509686,4.0830,355.3470
2020-11-23T09:43:24.046229,4.0134,352.6362
2020-11-23T09:43:24.582630,4.2054,355.3848
2020-11-23T09:43:25.118854,4.7226,355.3794
2020-11-23T09:43:25.655480,4.3086,369.5112
2020-11-23T09:43:26.191646,4.0206,356.6052
2020-11-23T09:43:26.728005,3.6096,353.2302
2020-11-23T09:43:27.264349,3.7182,377.6058
2020-11-23T09:43:27.800558,3.4578,366.7410
2020-11-23T09:43:28.336702,3.4116,375.1434
2020-11-23T09:43:28.873334,3.2100,370.8882
2020-11-23T09:43:29.409589,3.1212,358.2846
2020-11-23T09:43:29.945693,3.0150,361.0710
2020-11-23T09:43:30.482225,3.0132,363.2688
2020-11-23T09:43:31.018703,2.7636,355.3416
2020-11-23T09:43:31.555081,2.6382,347.2038
2020-11-23T09:43:32.091272,2.7006,363.8736
2020-11-23T09:43:32.627469,2.8206,369.5436
2020-11-23T09:43:33.163416,3.1242,370.9044
2020-11-23T09:43:33.698772,3.2124,366.6384
2020-11-23T09:43:34.235466,3.3174,365.2614
2020-11-23T09:43:34.771695,3.3648,365.2182
2020-11-23T09:43:35.308005,3.1734,362.4750
2020-11-23T09:43:35.844406,2.9220,359.6400
2020-11-23T09:43:36.380491,2.7024,358.2630
2020-11-23T09:43:36.917144,2.6172,362.5128
2020-11-23T09:43:37.453555,2.4180,366.9192
2020-11-23T09:43:37.989541,2.3142,375.8616
2020-11-23T09:43:38.525159,2.3112,383.5458
2020-11-23T09:43:39.061288,2.4114,380.7270
2020-11-23T09:43:39.597554,2.4174,382.2444
2020-11-23T09:43:40.133679,2.5116,386.5482
2020-11-23T09:43:40.670309,2.5140,390.5010
2020-11-23T09:43:41.206558,2.5086,379.2366
2020-11-23T09:43:41.742686,2.5164,377.1738
2020-11-23T09:43:42.279201,2.6130,383.5080
2020-11-23T09:43:42.815678,2.5134,377.9352
2020-11-23T09:43:43.351920,2.4660,383.5080
2020-11-23T09:43:43.888173,2.3166,387.7686
2020-11-23T09:43:44.424495,2.4216,373.8042
2020-11-23T09:43:44.960838,2.4138,366.9624
2020-11-23T09:43:45.497160,2.6142,379.9386
2020-11-23T09:43:46.033613,2.7078,375.9048
2020-11-23T09:43:46.570063,2.6112,369.5328
2020-11-23T09:43:47.106396,2.5050,370.9638
2020-11-23T09:43:47.642608,2.6208,372.2382
2020-11-23T09:43:48.179289,2.8152,365.2452
2020-11-23T09:43:48.715685,3.1212,359.6562
2020-11-23T09:43:49.252107,3.2148,360.9846
2020-11-23T09:43:49.788282,3.4548,359.5968
2020-11-23T09:43:50.324722,3.9660,360.9738
2020-11-23T09:43:50.861272,3.8196,349.8552
2020-11-23T09:43:51.397992,3.8232,365.2506
2020-11-23T09:43:51.934446,3.9090,373.7502
2020-11-23T09:43:52.470754,3.8118,359.6292
2020-11-23T09:43:53.007400,4.1088,361.7406
2020-11-23T09:43:53.543628,3.9618,374.5980
2020-11-23T09:43:54.080391,4.1058,366.6276
2020-11-23T09:43:54.616718,4.2204,362.4966
2020-11-23T09:43:55.153051,4.2228,368.1504
2020-11-23T09:43:55.689721,4.3026,372.2220
2020-11-23T09:43:56.226133,4.4070,370.9476
2020-11-23T09:43:56.762605,4.4154,368.8200
2020-11-23T09:43:57.299094,4.3038,370.8936
2020-11-23T09:43:57.835653,4.4100,359.5968
2020-11-23T09:43:58.371894,4.1010,368.1072
2020-11-23T09:43:58.908608,3.7170,365.2506
2020-11-23T09:43:59.444980,3.3192,359.6184
2020-11-23T09:43:59.981548,3.4062,359.6184
2020-11-23T09:44:00.517701,3.7644,359.6292
2020-11-23T09:44:01.054586,4.4010,353.9538
2020-11-23T09:44:01.591028,4.8996,348.4080
2020-11-23T09:44:02.127562,4.9176,355.3848
2020-11-23T09:44:02.663825,4.5084,348.3594
2020-11-23T09:44:03.200453,4.2216,342.0900
2020-11-23T09:44:03.736556,4.5042,356.0868
2020-11-23T09:44:04.273233,4.8840,335.0052
2020-11-23T09:44:04.809567,4.7220,334.4004
2020-11-23T09:44:05.346054,4.2336,331.4682
2020-11-23T09:44:05.882573,3.8094,331.4790
2020-11-23T09:44:06.418965,3.6114,339.9732
2020-11-23T09:44:06.955320,3.3174,339.9192
2020-11-23T09:44:07.491741,3.2136,337.0842
2020-11-23T09:44:08.027908,3.4590,355.0068
2020-11-23T09:44:08.564215,3.8520,358.2522
2020-11-23T09:44:09.100759,4.2168,352.6308
2020-11-23T09:44:09.637340,4.4172,349.8768
2020-11-23T09:44:10.173692,4.5012,347.0040
2020-11-23T09:44:10.710068,4.3026,355.3902
2020-11-23T09:44:11.246568,4.3026,353.3058
2020-11-23T09:44:11.782814,4.3602,356.3244
2020-11-23T09:44:12.319317,4.2534,345.6108
2020-11-23T09:44:12.855715,4.2120,355.3956
2020-11-23T09:44:13.392139,4.2144,352.6416
2020-11-23T09:44:13.928328,4.2168,352.6200
2020-11-23T09:44:14.464550,4.2186,351.3564
2020-11-23T09:44:15.001396,4.2138,356.0868
2020-11-23T09:44:15.537997,4.2588,350.6328
2020-11-23T09:44:16.074149,4.3020,355.3470
2020-11-23T09:44:16.610654,4.6146,348.2946
2020-11-23T09:44:17.146592,4.9158,345.6216
2020-11-23T09:44:17.682248,4.7232,351.3024
2020-11-23T09:44:18.218556,4.2180,369.5490
2020-11-23T09:44:18.755056,4.0860,361.0440
2020-11-23T09:44:19.291563,3.9054,370.9044
2020-11-23T09:44:19.828014,3.7152,376.5636
2020-11-23T09:44:20.364432,3.8166,375.1596
2020-11-23T09:44:20.900995,3.9066,355.3686
2020-11-23T09:44:21.437332,3.8196,372.2382
2020-11-23T09:44:21.973708,4.5066,365.2398
2020-11-23T09:44:22.510094,5.0106,365.2020
2020-11-23T09:44:23.046597,4.9458,359.5860
2020-11-23T09:44:23.582839,4.7214,365.9688
2020-11-23T09:44:24.119421,4.7178,370.8720
2020-11-23T09:44:24.656156,4.6104,369.5490
2020-11-23T09:44:25.192473,4.1058,363.8304
2020-11-23T09:44:25.729151,3.9144,369.5598
2020-11-23T09:44:26.265631,3.9090,361.5462
2020-11-23T09:44:26.802148,4.0026,355.3632
2020-11-23T09:44:27.338393,4.2150,355.3200
2020-11-23T09:44:27.874644,4.4106,348.3594
2020-11-23T09:44:28.411221,4.7232,349.9200
2020-11-23T09:44:28.947622,5.2104,339.5034
2020-11-23T09:44:29.483857,5.2068,347.1660
2020-11-23T09:44:30.020564,5.1126,349.4988
2020-11-23T09:44:30.556728,4.9572,345.6054
2020-11-23T09:44:31.093021,4.6116,351.3132
2020-11-23T09:44:31.629624,4.4064,341.3340
2020-11-23T09:44:32.165847,4.3110,344.2554
2020-11-23T09:44:32.702617,4.0908,336.2418
2020-11-23T09:44:33.238480,3.6030,364.2840
2020-11-23T09:44:33.774632,3.5202,357.8634
2020-11-23T09:44:34.311410,3.8544,348.3162
2020-11-23T09:44:34.847657,4.0170,372.3300
2020-11-23T09:44:35.384550,3.9066,352.6038
2020-11-23T09:44:35.920834,3.9096,345.5352
2020-11-23T09:44:36.457575,3.8160,355.3200
2020-11-23T09:44:36.993691,3.5208,354.0348
2020-11-23T09:44:37.529848,3.3360,346.7124
2020-11-23T09:44:38.066364,3.0498,352.5930
2020-11-23T09:44:38.602553,2.7120,345.6324
2020-11-23T09:44:39.138623,2.5110,341.3286
2020-11-23T09:44:39.675089,2.2218,345.6270
2020-11-23T09:44:40.211517,2.1162,341.2368
2020-11-23T09:44:40.748001,2.1078,334.3194
2020-11-23T09:44:41.284357,2.0154,341.2854
2020-11-23T09:44:41.820482,1.9128,358.2036
2020-11-23T09:44:42.357151,1.9164,358.2630
2020-11-23T09:44:42.893295,2.1120,341.3178
2020-11-23T09:44:43.429647,1.9140,335.6964
2020-11-23T09:44:43.965975,1.8216,347.5170
2020-11-23T09:44:44.502396,1.9146,356.1354
2020-11-23T09:44:45.038721,1.9758,362.4102
2020-11-23T09:44:45.575028,2.1012,365.2398
2020-11-23T09:44:46.111304,2.2254,356.8968
2020-11-23T09:44:46.647702,2.2170,355.3308
2020-11-23T09:44:47.184063,2.2224,365.7906
2020-11-23T09:44:47.720560,2.0250,375.7698
2020-11-23T09:44:48.256454,1.9170,380.1600
